,X_0,X_1,X_2,X_3,X_4,X_5,Y
143,1,5.865528817068024,4.04558097479116,0.18784136232547768,8.014530039516167,0.2101737210181216,1045.091432311843
144,1,4.188998652001811,4.688214089246429,2.682578149048372,4.820105071005736,0.20072538385246586,1041.8750563017481
145,1,4.396846486879856,3.3549155071273216,1.2610706489428327,2.0194037365110806,1.7409708945002569,1041.0224988272018
146,1,11.373373750099969,5.4743953929955875,0.6654718950087264,6.8843222030272155,0.8307739448879813,1120.685471408129
147,0,11.39490905359908,3.540794443872218,0.8746919465037295,0.5835907222667407,1.4226420598110512,1132.8906433666182
148,1,15.226853641547152,2.0171219966498763,0.9274925369996254,11.404637882903078,0.7832773669483706,1250.591161551915
149,1,4.586976953411794,2.419055734406998,0.5676161507181923,5.4790495928372565,0.1580432064720637,1027.8467178716526
150,1,9.50948062682471,3.6315429793816083,0.17776380413699236,6.219510623515692,-0.3745860081332988,1093.0780681124463
151,1,5.1658286948982655,2.886812745690696,0.7730699935012504,8.942106942802777,1.6044296455783331,1047.568038907113
152,0,9.09326026351219,4.402422802964955,1.0746595525060327,10.14313216149218,1.0075925684692997,1084.0932300289194
153,1,8.460822637132216,5.87641127924747,3.018909328340614,10.564248133129153,1.8881969495707192,1130.0774903173403
154,1,6.446521518246955,4.2758974698620245,1.2073963530564278,3.467745926771952,0.717847170323801,1061.2081451867089
155,0,8.822265778755439,2.204952104921581,0.9005076965905257,11.49482503490135,0.795282820507928,1107.29225903205
156,0,6.2812650844165585,3.4534182141026073,2.2295343663444527,6.191440753826003,-0.3582834897888645,1031.6324681076533
157,1,0.8329662777298186,3.6820829266865367,0.3574288004676282,7.510515378805431,2.1874471416398853,997.1094519466295
158,0,15.447167351474555,2.269119784409538,1.3807824882648658,3.353791314939048,0.8334149660502936,1239.436266365145
159,1,9.241156518040771,2.305836944672828,1.4057977341214825,10.048341173736887,-1.5668718146770577,1104.2376141988625
160,1,14.615921829674614,2.5171289140835222,0.7662913446666161,9.260501640078049,2.7651993661035537,1232.794906528012
161,1,17.178635475033175,7.993150388957279,0.26892861543279334,2.516118964476715,1.8026927121712506,1307.0880305475948
162,1,10.369665760147631,3.3950356516438767,1.11718784793469,5.141862500911276,0.1808212075296416,1138.612381745455
163,1,12.530961635618684,5.0119702758617,1.0812835436781743,8.841689685971815,0.6571879319726208,1155.9543595820892
164,0,16.96881900933217,7.9815505582153,0.4528701546776448,11.513912651422672,1.1238792781537996,1289.5689214413733
165,0,10.639073308563626,7.229581290615418,1.302979372342962,2.1097080980630283,0.7672111968823532,1128.234000035802
166,1,6.444299048380783,6.201727439730133,0.5399499611164476,10.565429717132627,1.2961158511860664,1054.3830663006202
167,1,10.081131754591693,7.102891645373132,0.5473430404295008,0.6257771293271341,-0.0333492375840605,1098.837719756061
168,1,15.28215352318663,2.6131489406146757,0.1934889071738629,8.6001757630392,1.4721282278876417,1240.9884859626336
169,1,18.20494620546244,3.661767437383679,0.6669262907158495,7.89759191130325,1.0678953401508542,1323.787761513533
170,1,10.1995516628033,4.587443045717857,0.3068577912989153,10.593352426006495,-0.04397127252172939,1105.7833837277944
171,0,3.350005993953773,5.5004021643544565,0.061802462215585406,3.315822324042308,1.7670672316899605,1006.3512830651252
172,0,9.288420516288756,5.504833559175183,0.11254725895954781,2.2535742221537527,0.13903596463555434,1090.8600941957225
173,1,15.884013346289782,3.3634459101242564,0.4014459105435916,0.3195398610863851,1.5004222389314712,1257.1369648472914
174,1,10.38599127723853,3.5947063887385786,0.6660049539344358,8.110814606936504,1.6716455299124928,1112.2121913543956
175,0,8.570352999319413,6.916659249284626,0.7794818256098595,9.08911663552021,1.442608485146019,1064.0623146330904
176,1,1.319415463245912,5.64597214678278,0.3811653262819231,4.767496322738677,-0.5775625704196976,1018.0389336263581
177,1,16.250754368325286,6.85780264982807,0.5464499268301252,11.395029225331317,1.125888064793687,1276.59718572105
178,1,7.870998778875695,7.1843740787272905,2.8471509107740416,5.824716123167784,-0.7747968813539492,1091.992723991179
179,1,12.996344038807491,6.452906446230584,1.4693887685100864,1.693958799559951,1.6605684296137169,1209.8030620358336
180,1,11.517612783098357,2.3325108299056785,0.013980695619561336,8.682217659460427,1.7743258823889172,1148.0412360243383
181,0,6.7248519613064754,5.3835339304617245,3.389058031880825,3.7189068360473976,-1.2755612294722818,1045.4247772988278
182,1,5.890239172532632,6.51592843971438,0.862481734883256,6.2472097815464895,2.1727071668171067,1052.4880083188023
183,1,10.065636163006461,4.212705819878271,0.9083037260915805,2.9469582481121974,1.0579640706564735,1118.5696142325055
184,1,0.022720773829112417,5.958329357655677,2.279503948581115,2.202404988514969,3.4194391449479764,1022.9718367250453
185,1,8.937587816656503,5.716227185879156,2.8129648151823807,1.6079801479524076,1.9221852252001208,1121.206554296812
186,0,7.895417278009842,7.309502444387748,0.5041366091008511,3.398255100765814,0.6496447155749878,1051.486175053936
187,0,6.79649729630996,3.581185180211441,1.8950503087475414,2.4622234342225418,2.111221340020982,1057.795187564423
188,1,11.609778632753214,2.1470765369264937,0.5498999825871571,2.0445599709828857,-0.5221833546039587,1148.0849368445326
189,1,12.375801929141424,3.015894755562455,0.4222108357207498,2.1741039848800283,0.7366065915418782,1151.4289857306635
190,0,0.18282311425053877,3.0040383106906825,0.7059884023252302,5.140723665237111,0.8629181442879165,1022.8687936367721
191,0,7.800257066435242,4.9832451442684675,0.8159625914779605,1.4599446425224318,2.6378088079609627,1076.3262886329114
192,1,11.973713633954794,2.127000253916795,1.5356706655822754,7.707809854050245,0.3170420502541236,1152.2165539432606
193,1,9.951828777178388,6.637110215977829,0.24505937206942002,6.689037907476691,0.46319147768959645,1102.7784912793977
194,0,13.392813556673255,5.065841448701214,0.2132984924903678,10.109690683639341,1.0202161011878095,1176.9972972977887
195,0,8.556421322297055,5.850987146240129,0.053768731725940835,8.955943134081064,-0.6485907291409232,1073.77847200628
196,0,12.319031863946691,2.068968094891394,1.0766503559140066,6.318792091514067,2.0696460645941697,1152.4841893143428
197,1,10.502727605110401,7.825306659170529,0.7360268077022537,0.6868397439320151,1.8343398372197388,1113.3230266436253
198,1,12.662361143982185,5.315778135620774,1.0216730333719386,0.8605718063079655,0.7808508798879767,1166.4289562512158
199,0,12.86077173290773,5.852194817834679,3.088985430156675,8.5987915398122,1.468475351449111,1167.0167983825793
200,1,15.03527405708175,2.4292581819792014,1.359102293607837,9.49032724483446,-0.7133637369597958,1244.5462608664125
201,0,9.70092422246482,3.0966489440569456,0.6147837404203078,9.07627695193364,0.4704835408180984,1076.296302367915
202,0,5.130053069459732,6.5249598697993765,0.10024906672155677,0.9187703708426418,0.6424861454882587,1019.8632201553529
203,1,11.6525024742814,6.124009744644729,0.21680547115294185,9.774967463869928,2.3539415206275613,1155.2732149559097
204,1,9.635715919080242,2.61477643680354,2.399416010205971,3.9459205307134644,2.7573469281048264,1108.6091366291057
205,0,9.776213581551081,2.637231877132515,0.03235902729078911,3.6356463897782807,2.843062584858062,1104.3168725880405
206,0,9.961763965245158,4.01949662778262,0.07935435691149034,2.372923615936395,0.2731004814152612,1094.640829989182
207,1,16.234365823304568,4.693318262783372,1.0418672502466537,2.398107929600992,0.4243594187048989,1258.6670378183833
208,1,15.227308037707333,2.4898965192217957,0.07994352462707945,1.927430860431535,0.2741223795137615,1236.2257316226849
209,0,13.772761373104283,2.0689713099278935,1.1953240386400752,10.205028555098979,1.909860944642793,1182.0819874677888
210,1,12.814668247667285,2.579343848968316,1.3339562171448143,3.3356474548384805,2.1410667705501867,1163.748211427948
211,0,10.578933274300644,2.086108523873839,0.25453068184301353,9.15902971752621,1.006906101018075,1110.5950641360548
212,1,8.570366059898387,3.370994472240705,0.902096374898978,6.151008670438431,-0.6801539512169021,1098.812782791887
213,1,14.722623061294,2.430048891482258,1.3499384603912878,2.7095209050102516,0.5848847274409684,1213.0884347421015
214,1,8.320869058751427,2.623250884086648,0.16974264286317323,9.978241393749123,-0.11013659279974308,1087.8349990634074
215,0,16.21088884842078,7.37791709160675,0.4911505103402754,4.5273152554455205,2.6378583283718955,1274.7550611089691
216,0,7.711254028044501,7.305836043107757,4.1287341448228565,0.5408461855536779,1.0529431721023537,1047.2259573360047
217,0,13.353022406737539,4.940596614417494,0.6063265256928039,0.7937294605163463,1.5810048968895682,1177.7334678329098
218,1,4.985122188019307,6.191516430149655,0.10283671847643339,0.8838114999269533,0.3778252906017777,1029.045275083635
219,0,10.557889921213963,2.871566752740822,0.3329288749837704,5.4081279515808545,2.9602101473333837,1092.7524008987803
220,1,6.094348310716722,5.06652783689184,0.19194611967743033,8.645895635969122,0.605856074835142,1051.8023803125468
221,0,2.9052247821908432,7.702143439192117,0.15810598183932,5.937575400309043,2.153006348318912,1018.8760571683232
222,1,10.899881571149502,6.88105609242794,1.1683290103704285,2.3964067564439815,0.11181032205381403,1138.48689047056
223,0,8.686352964573825,3.8797895721674305,0.1154275802097975,8.76476204835421,0.4843891813904232,1084.900199367465
224,1,9.485724168063218,3.3035555402153953,0.2828433348124511,8.183809087118817,1.0404160212213858,1089.0466372284327
225,1,12.106013397994062,4.575499818639542,2.805268437836889,2.1172572797380593,1.0143768695266877,1191.3271664833721
226,0,8.809367313052524,3.3143930564103634,0.4092218868092003,1.1302933111524602,1.221658912978791,1067.9472549434845
227,0,12.09482884385647,7.75804693197782,0.5754459233106628,10.798760332791229,0.7125910695291476,1155.6178703887117
228,0,2.6335569966059778,7.3047592657230815,0.5660815054480951,5.74323884915488,2.0095585826902678,1018.2083470068969
229,1,8.478286578375801,7.997406197614024,0.7376536341604195,6.033269933024766,0.6246523831535515,1100.2100952157384
230,1,3.641745500580103,3.5711601699971807,0.07230451655578932,5.779008605040184,-0.6832513308882378,1007.2012569422607
231,1,15.029272960247333,2.5795237509414495,0.19874294516768282,9.24330156325722,1.436207832749461,1222.0228788177506
232,1,14.133925350664754,3.8083209334119434,1.2246592465333717,8.941156125938354,1.0830357780433395,1234.5285860564652
233,1,12.895039055385103,5.277159671739071,0.9892599964030585,3.4344091256243203,1.0009315765604925,1191.0198810902161
234,1,13.48929158023046,6.704155032672688,1.6944932664750019,2.6206175202828237,2.345542475820566,1205.0104320049807
235,1,13.614267928343125,5.006525242864388,1.5359636832069592,9.405403400211155,1.4150791544735364,1221.7620927609996
236,1,5.931253258771557,2.485121226531139,0.34919331986932833,2.061940662740082,-0.6265314177172858,1041.4250511144235
237,0,7.340555313901528,4.380887936785441,0.2681793875247062,1.4923320709312629,1.0574825485090824,1055.3342081455921
238,1,13.06825908305175,5.763356632343187,0.3002704824787185,11.503105577099898,1.3848774492122287,1183.9168709409425
239,1,7.248205570843422,3.83283782828466,0.1910943157053688,5.01402762848298,0.11160013327741125,1051.2033106770025
240,1,2.54950548595032,2.6264626337875314,0.0846444084883086,5.796182388940927,1.256548224760451,1019.8165538591356
241,1,6.548696264731353,7.947841986646093,0.7444766997195177,3.5526804999654633,0.4158605379645901,1061.4873979798176
242,0,19.194286169964947,4.56576940147665,1.1807527194528737,10.57313579351849,2.0499879998356914,1373.964012287439
243,1,5.279216321017312,4.949629683173758,0.07932206790895223,1.763381687551833,2.3979767480613186,1046.9871491724525
244,0,7.606380426759362,4.013255889055806,0.12882237727393656,6.641377506270702,1.3078835065339556,1061.12461341636
245,0,5.479759569479943,7.786556148078689,3.8756342494665295,7.919377543741116,2.308770802981426,1036.0579842303239
246,0,5.237574939930908,6.9502463369784895,0.6186327412284591,0.9410074400549697,0.13330735304180485,1032.8343898693145
247,1,11.477290371769026,7.602313761663408,0.10529816426115247,3.8824991851969397,0.8526372195909199,1132.5220052334007
248,0,14.988708330552353,6.259834616472777,1.1409151569620928,8.83102700306984,-0.8147306006541686,1227.5122915476984
249,0,13.69440194002274,3.689955808346574,0.2725956922728778,7.88689392219527,0.2322080924849621,1184.1894199710223
250,1,11.37796610858134,7.2679736815050155,1.1351528881044344,3.694009609090632,0.9540639787756454,1161.0210550522834
251,1,9.79254722420142,4.196641875755683,1.6705939977557926,1.1987858070960145,1.647879088702994,1126.1698310908573
